DateTime;Load Consumption
26.12.2022 0:00;21,07
26.12.2022 0:05;21,18
26.12.2022 0:10;20,94
26.12.2022 0:15;21,78
26.12.2022 0:20;21,48
26.12.2022 0:25;20,72
26.12.2022 0:30;20,5
26.12.2022 0:35;21,48
26.12.2022 0:40;20,91
26.12.2022 0:45;20,9
26.12.2022 0:50;21,15
26.12.2022 0:55;21,23
26.12.2022 1:00;20,69
26.12.2022 1:05;20,76
26.12.2022 1:10;20,68
26.12.2022 1:15;20,43
26.12.2022 1:20;20,21
26.12.2022 1:25;19,62
26.12.2022 1:30;20,11
26.12.2022 1:35;20,18
26.12.2022 1:40;20,26
26.12.2022 1:45;19,92
26.12.2022 1:50;19,72
26.12.2022 1:55;19,72
26.12.2022 2:00;19,82
26.12.2022 2:05;19,74
26.12.2022 2:10;19,88
26.12.2022 2:15;19,23
26.12.2022 2:20;19,9
26.12.2022 2:25;19,7
26.12.2022 2:30;19,92
26.12.2022 2:35;19,85
26.12.2022 2:40;19,6
26.12.2022 2:45;19,38
26.12.2022 2:50;19,26
26.12.2022 2:55;19,3
26.12.2022 3:00;19,33
26.12.2022 3:05;19,32
26.12.2022 3:10;19,16
26.12.2022 3:15;19,24
26.12.2022 3:20;19,08
26.12.2022 3:25;19,15
26.12.2022 3:30;19,41
26.12.2022 3:35;19,13
26.12.2022 3:40;19,26
26.12.2022 3:45;19,29
26.12.2022 3:50;19,2
26.12.2022 3:55;19,09
26.12.2022 4:00;19,45
26.12.2022 4:05;19,36
26.12.2022 4:10;19,42
26.12.2022 4:15;19,33
26.12.2022 4:20;19,28
26.12.2022 4:25;19,34
26.12.2022 4:30;19,45
26.12.2022 4:35;20,21
26.12.2022 4:40;20,16
26.12.2022 4:45;20,07
26.12.2022 4:50;20,58
26.12.2022 4:55;19,98
26.12.2022 5:00;20,33
26.12.2022 5:05;20,35
26.12.2022 5:10;20,63
26.12.2022 5:15;21,07
26.12.2022 5:20;21,53
26.12.2022 5:25;21,39
26.12.2022 5:30;21,76
26.12.2022 5:35;21,76
26.12.2022 5:40;22,06
26.12.2022 5:45;21,92
26.12.2022 5:50;22,91
26.12.2022 5:55;23,32
26.12.2022 6:00;26,25
26.12.2022 6:05;27,47
26.12.2022 6:10;28,14
26.12.2022 6:15;28,46
26.12.2022 6:20;28,56
26.12.2022 6:25;28,43
26.12.2022 6:30;28,46
26.12.2022 6:35;28,5
26.12.2022 6:40;28,66
26.12.2022 6:45;29,61
26.12.2022 6:50;28,99
26.12.2022 6:55;26,82
26.12.2022 7:00;26,46
26.12.2022 7:05;26,17
26.12.2022 7:10;26,03
26.12.2022 7:15;26,31
26.12.2022 7:20;26,4
26.12.2022 7:25;26,51
26.12.2022 7:30;26,38
26.12.2022 7:35;26,83
26.12.2022 7:40;27,35
26.12.2022 7:45;26,49
26.12.2022 7:50;25,87
26.12.2022 7:55;26
26.12.2022 8:00;26,15
26.12.2022 8:05;25,89
26.12.2022 8:10;25,51
26.12.2022 8:15;25,64
26.12.2022 8:20;26,28
26.12.2022 8:25;25,89
26.12.2022 8:30;26,39
26.12.2022 8:35;26,58
26.12.2022 8:40;26,81
26.12.2022 8:45;26,62
26.12.2022 8:50;26,5
26.12.2022 8:55;25,68
26.12.2022 9:00;26,02
26.12.2022 9:05;25,89
26.12.2022 9:10;26,66
26.12.2022 9:15;26,29
26.12.2022 9:20;26,38
26.12.2022 9:25;27,72
26.12.2022 9:30;27,55
26.12.2022 9:35;28,48
26.12.2022 9:40;29
26.12.2022 9:45;29,48
26.12.2022 9:50;30,25
26.12.2022 9:55;30,45
26.12.2022 10:00;29,89
26.12.2022 10:05;29,37
26.12.2022 10:10;29,72
26.12.2022 10:15;29,41
26.12.2022 10:20;28,71
26.12.2022 10:25;27,25
26.12.2022 10:30;27,12
26.12.2022 10:35;29,27
26.12.2022 10:40;28,34
26.12.2022 10:45;28,2
26.12.2022 10:50;28
26.12.2022 10:55;27,16
26.12.2022 11:00;27,07
26.12.2022 11:05;24,76
26.12.2022 11:10;24,54
26.12.2022 11:15;24,17
26.12.2022 11:20;23,94
26.12.2022 11:25;24,03
26.12.2022 11:30;24,5
26.12.2022 11:35;24,39
26.12.2022 11:40;25,21
26.12.2022 11:45;24,83
26.12.2022 11:50;24,26
26.12.2022 11:55;24,37
26.12.2022 12:00;26,72
26.12.2022 12:05;28,14
26.12.2022 12:10;26,88
26.12.2022 12:15;26,96
26.12.2022 12:20;29,33
26.12.2022 12:25;28,83
26.12.2022 12:30;29,2
26.12.2022 12:35;30,53
26.12.2022 12:40;27,25
26.12.2022 12:45;27,22
26.12.2022 12:50;27,22
26.12.2022 12:55;28,56
26.12.2022 13:00;31,61
26.12.2022 13:05;30,92
26.12.2022 13:10;31,15
26.12.2022 13:15;28,7
26.12.2022 13:20;29,67
26.12.2022 13:25;29,37
26.12.2022 13:30;31,66
26.12.2022 13:35;31,45
26.12.2022 13:40;32,44
26.12.2022 13:45;31,97
26.12.2022 13:50;31,29
26.12.2022 13:55;30,18
26.12.2022 14:00;30,85
26.12.2022 14:05;31,88
26.12.2022 14:10;30,01
26.12.2022 14:15;31,59
26.12.2022 14:20;32,6
26.12.2022 14:25;33,57
26.12.2022 14:30;33,47
26.12.2022 14:35;31,65
26.12.2022 14:40;30,64
26.12.2022 14:45;30,93
26.12.2022 14:50;30,2
26.12.2022 14:55;29,57
26.12.2022 15:00;28,8
26.12.2022 15:05;29,11
26.12.2022 15:10;30,71
26.12.2022 15:15;31
26.12.2022 15:20;30,08
26.12.2022 15:25;29,69
26.12.2022 15:30;30,2
26.12.2022 15:35;30,67
26.12.2022 15:40;32,23
26.12.2022 15:45;33,54
26.12.2022 15:50;34,09
26.12.2022 15:55;32,69
26.12.2022 16:00;33,21
26.12.2022 16:05;29,94
26.12.2022 16:10;28,62
26.12.2022 16:15;28,62
26.12.2022 16:20;27,72
26.12.2022 16:25;27,06
26.12.2022 16:30;26,61
26.12.2022 16:35;26,62
26.12.2022 16:40;26,13
26.12.2022 16:45;26,51
26.12.2022 16:50;25,9
26.12.2022 16:55;26,55
26.12.2022 17:00;25,9
26.12.2022 17:05;25
26.12.2022 17:10;25,74
26.12.2022 17:15;25,2
26.12.2022 17:20;25,7
26.12.2022 17:25;25,84
26.12.2022 17:30;25,55
26.12.2022 17:35;24,77
26.12.2022 17:40;24,87
26.12.2022 17:45;24,98
26.12.2022 17:50;23,95
26.12.2022 17:55;24,84
26.12.2022 18:00;27
26.12.2022 18:05;29,86
26.12.2022 18:10;30,14
26.12.2022 18:15;29,91
26.12.2022 18:20;31,48
26.12.2022 18:25;32,24
26.12.2022 18:30;34,19
26.12.2022 18:35;33,97
26.12.2022 18:40;34,63
26.12.2022 18:45;33,79
26.12.2022 18:50;33,91
