"DateTime";"Load Consumption"
"2022-02-09 00:00:00";20,05
"2022-02-09 00:05:00";19,68
"2022-02-09 00:10:00";19,8
"2022-02-09 00:15:00";19,96
"2022-02-09 00:20:00";20,66
"2022-02-09 00:25:00";20,87
"2022-02-09 00:30:00";20,27
"2022-02-09 00:35:00";19,38
"2022-02-09 00:40:00";19,26
"2022-02-09 00:45:00";20,38
"2022-02-09 00:50:00";19,66
"2022-02-09 00:55:00";19,43
"2022-02-09 01:00:00";19,38
"2022-02-09 01:05:00";19,25
"2022-02-09 01:10:00";19,26
"2022-02-09 01:15:00";19,25
"2022-02-09 01:20:00";18,85
"2022-02-09 01:25:00";18,81
"2022-02-09 01:30:00";19
"2022-02-09 01:35:00";18,97
"2022-02-09 01:40:00";19,21
"2022-02-09 01:45:00";19,29
"2022-02-09 01:50:00";19,08
"2022-02-09 01:55:00";19,23
"2022-02-09 02:00:00";19,26
"2022-02-09 02:05:00";19
"2022-02-09 02:10:00";18,83
"2022-02-09 02:15:00";18,73
"2022-02-09 02:20:00";19,18
"2022-02-09 02:25:00";19
"2022-02-09 02:30:00";19,04
"2022-02-09 02:35:00";18,84
"2022-02-09 02:40:00";18,58
"2022-02-09 02:45:00";18,47
"2022-02-09 02:50:00";18,33
"2022-02-09 02:55:00";18,96
"2022-02-09 03:00:00";18,51
"2022-02-09 03:05:00";18,5
"2022-02-09 03:10:00";19,03
"2022-02-09 03:15:00";18,91
"2022-02-09 03:20:00";19,23
"2022-02-09 03:25:00";18,66
"2022-02-09 03:30:00";18,42
"2022-02-09 03:35:00";18,39
"2022-02-09 03:40:00";18,59
"2022-02-09 03:45:00";18,83
"2022-02-09 03:50:00";18,64
"2022-02-09 03:55:00";18,34
"2022-02-09 04:00:00";18,33
"2022-02-09 04:05:00";19,09
"2022-02-09 04:10:00";19,19
"2022-02-09 04:15:00";19,07
"2022-02-09 04:20:00";19,72
"2022-02-09 04:25:00";19,71
"2022-02-09 04:30:00";19,12
"2022-02-09 04:35:00";21,29
"2022-02-09 04:40:00";22,27
"2022-02-09 04:45:00";22,44
"2022-02-09 04:50:00";22,79
"2022-02-09 04:55:00";22,2
"2022-02-09 05:00:00";22,15
"2022-02-09 05:05:00";23,13
"2022-02-09 05:10:00";22,95
"2022-02-09 05:15:00";22,97
"2022-02-09 05:20:00";23,12
"2022-02-09 05:25:00";23,69
"2022-02-09 05:30:00";23,95
"2022-02-09 05:35:00";23,34
"2022-02-09 05:40:00";23,58
"2022-02-09 05:45:00";24,41
"2022-02-09 05:50:00";24,22
"2022-02-09 05:55:00";26,03
"2022-02-09 06:00:00";26,96
"2022-02-09 06:05:00";26,79
"2022-02-09 06:10:00";26,67
"2022-02-09 06:15:00";27
"2022-02-09 06:20:00";26,82
"2022-02-09 06:25:00";28,01
"2022-02-09 06:30:00";29,53
"2022-02-09 06:35:00";29,56
"2022-02-09 06:40:00";29,49
"2022-02-09 06:45:00";28,21
"2022-02-09 06:50:00";27,71
"2022-02-09 06:55:00";27,8
"2022-02-09 07:00:00";28,43
"2022-02-09 07:05:00";32,15
"2022-02-09 07:10:00";31,71
"2022-02-09 07:15:00";33,79
"2022-02-09 07:20:00";33,76
"2022-02-09 07:25:00";33,46
"2022-02-09 07:30:00";32,41
"2022-02-09 07:35:00";29,89
"2022-02-09 07:40:00";31,63
"2022-02-09 07:45:00";33,38
"2022-02-09 07:50:00";32,59
"2022-02-09 07:55:00";33,17
"2022-02-09 08:00:00";35,21
"2022-02-09 08:05:00";33,21
"2022-02-09 08:10:00";33,77
"2022-02-09 08:15:00";33,93
"2022-02-09 08:20:00";33,28
"2022-02-09 08:25:00";33,63
"2022-02-09 08:30:00";33,34
"2022-02-09 08:35:00";31,85
"2022-02-09 08:40:00";31,83
"2022-02-09 08:45:00";31,47
"2022-02-09 08:50:00";30,58
"2022-02-09 08:55:00";32,13
"2022-02-09 09:00:00";32,47
"2022-02-09 09:05:00";32,79
"2022-02-09 09:10:00";33,62
"2022-02-09 09:15:00";33,47
"2022-02-09 09:20:00";33,15
"2022-02-09 09:25:00";32,77
"2022-02-09 09:30:00";32,55
"2022-02-09 09:35:00";32,84
"2022-02-09 09:40:00";33,03
"2022-02-09 09:45:00";33,37
"2022-02-09 09:50:00";34,05
"2022-02-09 09:55:00";34,11
"2022-02-09 10:00:00";33,7
"2022-02-09 10:05:00";33,95
"2022-02-09 10:10:00";32,31
"2022-02-09 10:15:00";32,75
"2022-02-09 10:20:00";32,51
"2022-02-09 10:25:00";32,88
"2022-02-09 10:30:00";33,59
"2022-02-09 10:35:00";33,29
"2022-02-09 10:40:00";33,5
"2022-02-09 10:45:00";32,24
"2022-02-09 10:50:00";33,13
"2022-02-09 10:55:00";33,71
"2022-02-09 11:00:00";33,37
"2022-02-09 11:05:00";33,4
"2022-02-09 11:10:00";34,29
"2022-02-09 11:15:00";36,19
"2022-02-09 11:20:00";35,51
"2022-02-09 11:25:00";35,13
"2022-02-09 11:30:00";35,11
"2022-02-09 11:35:00";33,91
"2022-02-09 11:40:00";32,67
"2022-02-09 11:45:00";31,86
"2022-02-09 11:50:00";32,2
"2022-02-09 11:55:00";31,51
"2022-02-09 12:00:00";32,91
"2022-02-09 12:05:00";29,81
"2022-02-09 12:10:00";30,4
"2022-02-09 12:15:00";31,1
"2022-02-09 12:20:00";29,92
"2022-02-09 12:25:00";29,95
"2022-02-09 12:30:00";29,35
"2022-02-09 12:35:00";30,12
"2022-02-09 12:40:00";34,21
"2022-02-09 12:45:00";33,79
"2022-02-09 12:50:00";32,32
"2022-02-09 12:55:00";33,11
"2022-02-09 13:00:00";31,8
"2022-02-09 13:05:00";36,08
"2022-02-09 13:10:00";36,13
"2022-02-09 13:15:00";36,01
"2022-02-09 13:20:00";35,07
"2022-02-09 13:25:00";35,64
"2022-02-09 13:30:00";35,46
"2022-02-09 13:35:00";34,06
"2022-02-09 13:40:00";33,36
"2022-02-09 13:45:00";33,45
"2022-02-09 13:50:00";32,97
"2022-02-09 13:55:00";33,68
"2022-02-09 14:00:00";33,28
"2022-02-09 14:05:00";33,54
"2022-02-09 14:10:00";33,59
"2022-02-09 14:15:00";33,38
