"DateTime";"Load Consumption"
"2022-12-06 00:00:00";22,01
"2022-12-06 00:05:00";21,34
"2022-12-06 00:10:00";21,83
"2022-12-06 00:15:00";21,56
"2022-12-06 00:20:00";21,13
"2022-12-06 00:25:00";21,17
"2022-12-06 00:30:00";21,92
"2022-12-06 00:35:00";20,96
"2022-12-06 00:40:00";20,73
"2022-12-06 00:45:00";20,74
"2022-12-06 00:50:00";21,21
"2022-12-06 00:55:00";20,62
"2022-12-06 01:00:00";20,51
"2022-12-06 01:05:00";20,21
"2022-12-06 01:10:00";20,14
"2022-12-06 01:15:00";20,82
"2022-12-06 01:20:00";20,45
"2022-12-06 01:25:00";20,2
"2022-12-06 01:30:00";19,86
"2022-12-06 01:35:00";20,22
"2022-12-06 01:40:00";19,98
"2022-12-06 01:45:00";20,25
"2022-12-06 01:50:00";20,34
"2022-12-06 01:55:00";20,98
"2022-12-06 02:00:00";20,47
"2022-12-06 02:05:00";20,34
"2022-12-06 02:10:00";20,45
"2022-12-06 02:15:00";20,42
"2022-12-06 02:20:00";19,77
"2022-12-06 02:25:00";19,81
"2022-12-06 02:30:00";19,77
"2022-12-06 02:35:00";19,84
"2022-12-06 02:40:00";19,48
"2022-12-06 02:45:00";20,17
"2022-12-06 02:50:00";19,55
"2022-12-06 02:55:00";19,9
"2022-12-06 03:00:00";19,75
"2022-12-06 03:05:00";19,73
"2022-12-06 03:10:00";20,69
"2022-12-06 03:15:00";20,23
"2022-12-06 03:20:00";19,55
"2022-12-06 03:25:00";19,61
"2022-12-06 03:30:00";20,09
"2022-12-06 03:35:00";20,22
"2022-12-06 03:40:00";20,52
"2022-12-06 03:45:00";20,08
"2022-12-06 03:50:00";19,49
"2022-12-06 03:55:00";22,27
"2022-12-06 04:00:00";27,58
"2022-12-06 04:05:00";26,24
"2022-12-06 04:10:00";26,07
"2022-12-06 04:15:00";25,93
"2022-12-06 04:20:00";25,88
"2022-12-06 04:25:00";26,54
"2022-12-06 04:30:00";25,91
"2022-12-06 04:35:00";25,96
"2022-12-06 04:40:00";26,37
"2022-12-06 04:45:00";26,64
"2022-12-06 04:50:00";27,67
"2022-12-06 04:55:00";29,64
"2022-12-06 05:00:00";29,88
"2022-12-06 05:05:00";30,82
"2022-12-06 05:10:00";29,77
"2022-12-06 05:15:00";24,68
"2022-12-06 05:20:00";24,44
"2022-12-06 05:25:00";24,58
"2022-12-06 05:30:00";26,19
"2022-12-06 05:35:00";25,97
"2022-12-06 05:40:00";25,57
"2022-12-06 05:45:00";25,9
"2022-12-06 05:50:00";27,59
"2022-12-06 05:55:00";27,33
"2022-12-06 06:00:00";29,84
"2022-12-06 06:05:00";33,46
"2022-12-06 06:10:00";35,67
"2022-12-06 06:15:00";37,56
"2022-12-06 06:20:00";35,93
"2022-12-06 06:25:00";35,01
"2022-12-06 06:30:00";35,21
"2022-12-06 06:35:00";37
"2022-12-06 06:40:00";35,7
"2022-12-06 06:45:00";34,17
"2022-12-06 06:50:00";33,43
"2022-12-06 06:55:00";35,45
"2022-12-06 07:00:00";34,6
"2022-12-06 07:05:00";35,85
"2022-12-06 07:10:00";35,49
"2022-12-06 07:15:00";36,27
"2022-12-06 07:20:00";40,19
"2022-12-06 07:25:00";45,19
"2022-12-06 07:30:00";46,59
"2022-12-06 07:35:00";45,91
"2022-12-06 07:40:00";43,75
"2022-12-06 07:45:00";43,51
"2022-12-06 07:50:00";44,9
"2022-12-06 07:55:00";41,78
"2022-12-06 08:00:00";42,82
"2022-12-06 08:05:00";44,1
"2022-12-06 08:10:00";42,95
"2022-12-06 08:15:00";43,27
"2022-12-06 08:20:00";41,02
"2022-12-06 08:25:00";39,88
"2022-12-06 08:30:00";40,16
"2022-12-06 08:35:00";40,28
"2022-12-06 08:40:00";40,96
"2022-12-06 08:45:00";40,73
"2022-12-06 08:50:00";41,15
"2022-12-06 08:55:00";37,91
"2022-12-06 09:00:00";34,51
"2022-12-06 09:05:00";33,62
"2022-12-06 09:10:00";36,5
"2022-12-06 09:15:00";34,82
"2022-12-06 09:20:00";33,77
"2022-12-06 09:25:00";32,45
"2022-12-06 09:30:00";33,47
"2022-12-06 09:35:00";33,73
"2022-12-06 09:40:00";32,8
"2022-12-06 09:45:00";34,66
"2022-12-06 09:50:00";33,59
"2022-12-06 09:55:00";32,81
"2022-12-06 10:00:00";33,5
"2022-12-06 10:05:00";37,27
"2022-12-06 10:10:00";37,92
"2022-12-06 10:15:00";33,72
"2022-12-06 10:20:00";32,69
"2022-12-06 10:25:00";35,3
"2022-12-06 10:30:00";34,78
"2022-12-06 10:35:00";35,45
"2022-12-06 10:40:00";33,96
"2022-12-06 10:45:00";34,55
"2022-12-06 10:50:00";34,97
"2022-12-06 10:55:00";41,27
"2022-12-06 11:00:00";44,06
"2022-12-06 11:05:00";39
"2022-12-06 11:10:00";39,07
"2022-12-06 11:15:00";37,36
"2022-12-06 11:20:00";34,4
"2022-12-06 11:25:00";33,97
"2022-12-06 11:30:00";35,23
"2022-12-06 11:35:00";33,62
"2022-12-06 11:40:00";34,61
