DateTime;Load Consumption
01.01.2020 0:00;
01.01.2020 0:05;
01.01.2020 0:10;20,12
01.01.2020 0:15;22,39
01.01.2020 0:20;21,54
01.01.2020 0:25;25,25
01.01.2020 0:30;24,86
01.01.2020 0:35;24,25
01.01.2020 0:40;22
01.01.2020 0:45;20,53
01.01.2020 0:50;20,92
01.01.2020 0:55;20,55
01.01.2020 1:00;21,32
01.01.2020 1:05;22,53
01.01.2020 1:10;20,82
01.01.2020 1:15;20,02
01.01.2020 1:20;19,97
01.01.2020 1:25;20,65
01.01.2020 1:30;19,95
01.01.2020 1:35;19,64
01.01.2020 1:40;19,71
01.01.2020 1:45;20,57
01.01.2020 1:50;20,32
01.01.2020 1:55;19,71
01.01.2020 2:00;19,35
01.01.2020 2:05;20,02
01.01.2020 2:10;19,26
01.01.2020 2:15;19,45
01.01.2020 2:20;19,42
01.01.2020 2:25;19,67
01.01.2020 2:30;20,34
01.01.2020 2:35;19,67
01.01.2020 2:40;19,51
01.01.2020 2:45;20,06
01.01.2020 2:50;19,73
01.01.2020 2:55;19,06
01.01.2020 3:00;18,92
01.01.2020 3:05;19,37
01.01.2020 3:10;19,37
01.01.2020 3:15;19,99
01.01.2020 3:20;19,14
01.01.2020 3:25;19,65
01.01.2020 3:30;19,44
01.01.2020 3:35;18,9
01.01.2020 3:40;18,58
01.01.2020 3:45;19,23
01.01.2020 3:50;18,51
01.01.2020 3:55;19,23
01.01.2020 4:00;19,58
01.01.2020 4:05;19,03
01.01.2020 4:10;18,8
01.01.2020 4:15;19,57
01.01.2020 4:20;18,69
01.01.2020 4:25;18,71
01.01.2020 4:30;18,7
01.01.2020 4:35;19,52
01.01.2020 4:40;18,85
01.01.2020 4:45;19,16
01.01.2020 4:50;20,68
01.01.2020 4:55;20,29
01.01.2020 5:00;22,3
01.01.2020 5:05;24,37
01.01.2020 5:10;23,73
01.01.2020 5:15;23,54
01.01.2020 5:20;23,46
01.01.2020 5:25;23,1
01.01.2020 5:30;23,25
01.01.2020 5:35;23,34
01.01.2020 5:40;25,1
01.01.2020 5:45;24,18
01.01.2020 5:50;24,53
01.01.2020 5:55;25,48
01.01.2020 6:00;25,74
01.01.2020 6:05;25,64
01.01.2020 6:10;27,41
01.01.2020 6:15;26,25
01.01.2020 6:20;26,5
01.01.2020 6:25;26,37
01.01.2020 6:30;26,2
01.01.2020 6:35;26,02
01.01.2020 6:40;25,82
01.01.2020 6:45;26,45
01.01.2020 6:50;25,17
01.01.2020 6:55;25,66
01.01.2020 7:00;25,66
01.01.2020 7:05;25,77
01.01.2020 7:10;24,65
01.01.2020 7:15;24,32
01.01.2020 7:20;24,07
01.01.2020 7:25;24,09
01.01.2020 7:30;23,98
01.01.2020 7:35;24,18
01.01.2020 7:40;24,33
01.01.2020 7:45;25,76
01.01.2020 7:50;25,08
01.01.2020 7:55;23,64
01.01.2020 8:00;24,07
01.01.2020 8:05;23,54
01.01.2020 8:10;23,55
01.01.2020 8:15;23,6
01.01.2020 8:20;24,67
01.01.2020 8:25;23,82
01.01.2020 8:30;23,91
01.01.2020 8:35;23,99
01.01.2020 8:40;24,64
01.01.2020 8:45;24,76
01.01.2020 8:50;23,99
01.01.2020 8:55;24,43
01.01.2020 9:00;23,94
01.01.2020 9:05;24,37
01.01.2020 9:10;24,69
01.01.2020 9:15;25,34
01.01.2020 9:20;24,15
01.01.2020 9:25;25,03
01.01.2020 9:30;26,4
01.01.2020 9:35;27,9
01.01.2020 9:40;27,14
01.01.2020 9:45;27,83
01.01.2020 9:50;28,68
01.01.2020 9:55;27,59
01.01.2020 10:00;26,95
01.01.2020 10:05;26,75
01.01.2020 10:10;26,59
01.01.2020 10:15;27,37
01.01.2020 10:20;27,57
01.01.2020 10:25;27,7
01.01.2020 10:30;27,14
01.01.2020 10:35;26,99
01.01.2020 10:40;26,75
01.01.2020 10:45;27,02
01.01.2020 10:50;28,89
01.01.2020 10:55;28,54
01.01.2020 11:00;27,5
01.01.2020 11:05;27,79
01.01.2020 11:10;28,05
01.01.2020 11:15;26,6
01.01.2020 11:20;28,36
01.01.2020 11:25;25,49
01.01.2020 11:30;26,01
01.01.2020 11:35;26,16
01.01.2020 11:40;23,8
01.01.2020 11:45;23,35
01.01.2020 11:50;24,03
01.01.2020 11:55;26,55
01.01.2020 12:00;26,86
01.01.2020 12:05;25,91
01.01.2020 12:10;25,07
01.01.2020 12:15;23,29
01.01.2020 12:20;23,66
01.01.2020 12:25;26,68
01.01.2020 12:30;27,28
01.01.2020 12:35;25,85
01.01.2020 12:40;25,4
01.01.2020 12:45;25,68
01.01.2020 12:50;23,93
01.01.2020 12:55;22,42
01.01.2020 13:00;24,24
01.01.2020 13:05;26,18
01.01.2020 13:10;26,64
01.01.2020 13:15;27,16
01.01.2020 13:20;27,03
01.01.2020 13:25;28
01.01.2020 13:30;27,75
01.01.2020 13:35;27,95
01.01.2020 13:40;28,37
01.01.2020 13:45;27,4
01.01.2020 13:50;26,8
01.01.2020 13:55;26,56
01.01.2020 14:00;25,7
01.01.2020 14:05;25,93
01.01.2020 14:10;25,56
01.01.2020 14:15;27,7
01.01.2020 14:20;27,5
01.01.2020 14:25;26,99
01.01.2020 14:30;31,11
01.01.2020 14:35;27,13
01.01.2020 14:40;26,6
01.01.2020 14:45;26,83
01.01.2020 14:50;29,9
01.01.2020 14:55;27,97
01.01.2020 15:00;27,32
01.01.2020 15:05;26,78
01.01.2020 15:10;29,36
01.01.2020 15:15;31,15
01.01.2020 15:20;29,76
01.01.2020 15:25;29,07
01.01.2020 15:30;29,87
01.01.2020 15:35;28,9
01.01.2020 15:40;29,24
01.01.2020 15:45;27,47
01.01.2020 15:50;26,86
01.01.2020 15:55;28,26
01.01.2020 16:00;29,89
01.01.2020 16:05;28,78
01.01.2020 16:10;30,06
01.01.2020 16:15;30,23
01.01.2020 16:20;32,02
01.01.2020 16:25;31,77
01.01.2020 16:30;30,81
01.01.2020 16:35;30,66
01.01.2020 16:40;31,44
01.01.2020 16:45;31,36
01.01.2020 16:50;33,05
01.01.2020 16:55;31,19
01.01.2020 17:00;29,24
01.01.2020 17:05;26,59
01.01.2020 17:10;24,86
01.01.2020 17:15;26,75
01.01.2020 17:20;25,85
01.01.2020 17:25;26,01
01.01.2020 17:30;29,32
01.01.2020 17:35;28,73
01.01.2020 17:40;26,03
01.01.2020 17:45;26,03
01.01.2020 17:50;26,97
01.01.2020 17:55;25,06
01.01.2020 18:00;27,28
01.01.2020 18:05;30,88
01.01.2020 18:10;31,06
01.01.2020 18:15;30,64
01.01.2020 18:20;31,28
01.01.2020 18:25;29,72
01.01.2020 18:30;29,91
01.01.2020 18:35;30,59
01.01.2020 18:40;31,06
01.01.2020 18:45;30,26
01.01.2020 18:50;29,26
01.01.2020 18:55;31,32
01.01.2020 19:00;32,62
01.01.2020 19:05;32,3
01.01.2020 19:10;31,63
01.01.2020 19:15;32,12
01.01.2020 19:20;31,12
01.01.2020 19:25;30,35
01.01.2020 19:30;33,35
01.01.2020 19:35;30,19
01.01.2020 19:40;28,42
01.01.2020 19:45;28,47
01.01.2020 19:50;29,7
01.01.2020 19:55;28,42
01.01.2020 20:00;27,79
01.01.2020 20:05;27,88
01.01.2020 20:10;29,15
01.01.2020 20:15;27,92
01.01.2020 20:20;26,84
01.01.2020 20:25;27,53
01.01.2020 20:30;28,53
01.01.2020 20:35;27,13
01.01.2020 20:40;27,16
01.01.2020 20:45;29,49
01.01.2020 20:50;31,67
01.01.2020 20:55;29,53
01.01.2020 21:00;29,49
01.01.2020 21:05;25,11
01.01.2020 21:10;22,79
01.01.2020 21:15;21,81
01.01.2020 21:20;21,72
01.01.2020 21:25;22,5
01.01.2020 21:30;23,02
01.01.2020 21:35;25,94
01.01.2020 21:40;24,64
01.01.2020 21:45;24,37
01.01.2020 21:50;24,61
01.01.2020 21:55;23,08
01.01.2020 22:00;23,38
01.01.2020 22:05;24,01
01.01.2020 22:10;24,46
01.01.2020 22:15;24,92
01.01.2020 22:20;26,13
01.01.2020 22:25;26,44
01.01.2020 22:30;25,53
01.01.2020 22:35;24,09
01.01.2020 22:40;23,51
01.01.2020 22:45;23,87
01.01.2020 22:50;23,2
01.01.2020 22:55;23,34
01.01.2020 23:00;22,9
01.01.2020 23:05;22,44
01.01.2020 23:10;22,61
01.01.2020 23:15;22,52
01.01.2020 23:20;22,17
01.01.2020 23:25;22,45
01.01.2020 23:30;23,05
01.01.2020 23:35;22,82
01.01.2020 23:40;23,69
01.01.2020 23:45;22,62
01.01.2020 23:50;23,76
01.01.2020 23:55;22,6
02.01.2020 0:00;22,48
02.01.2020 0:05;22,54
02.01.2020 0:10;20,47
02.01.2020 0:15;20,65
02.01.2020 0:20;20,95
02.01.2020 0:25;21,51
02.01.2020 0:30;20,78
