DateTime;Load Consumption
26.12.2020 0:00;20,72
26.12.2020 0:05;20,48
26.12.2020 0:10;20,01
26.12.2020 0:15;20,43
26.12.2020 0:20;21,07
26.12.2020 0:25;21,26
26.12.2020 0:30;20,97
26.12.2020 0:35;21,32
26.12.2020 0:40;20,94
26.12.2020 0:45;21,02
26.12.2020 0:50;20,56
26.12.2020 0:55;20,57
26.12.2020 1:00;21,17
26.12.2020 1:05;23,31
26.12.2020 1:10;22,29
26.12.2020 1:15;21,4
26.12.2020 1:20;20,72
26.12.2020 1:25;20,25
26.12.2020 1:30;20,28
26.12.2020 1:35;19,84
26.12.2020 1:40;20,88
26.12.2020 1:45;20,57
26.12.2020 1:50;20,39
26.12.2020 1:55;20,78
26.12.2020 2:00;20,47
26.12.2020 2:05;20,27
26.12.2020 2:10;20,3
26.12.2020 2:15;19,88
26.12.2020 2:20;19,55
26.12.2020 2:25;19,95
26.12.2020 2:30;20,16
26.12.2020 2:35;20,77
26.12.2020 2:40;20,41
26.12.2020 2:45;20,74
26.12.2020 2:50;21,33
26.12.2020 2:55;20,35
26.12.2020 3:00;20,02
26.12.2020 3:05;19,58
26.12.2020 3:10;19,61
26.12.2020 3:15;20,12
26.12.2020 3:20;19,67
26.12.2020 3:25;19,19
26.12.2020 3:30;19,13
26.12.2020 3:35;19,54
26.12.2020 3:40;19,02
26.12.2020 3:45;19,16
26.12.2020 3:50;19,75
26.12.2020 3:55;19,63
26.12.2020 4:00;19,25
26.12.2020 4:05;19,81
26.12.2020 4:10;19,74
26.12.2020 4:15;20,11
26.12.2020 4:20;20,05
26.12.2020 4:25;20,12
26.12.2020 4:30;19,9
26.12.2020 4:35;19,91
26.12.2020 4:40;19,66
26.12.2020 4:45;19,65
26.12.2020 4:50;19,92
26.12.2020 4:55;20,98
26.12.2020 5:00;20,42
26.12.2020 5:05;20,51
26.12.2020 5:10;20,31
26.12.2020 5:15;19,91
26.12.2020 5:20;19,88
26.12.2020 5:25;20,38
26.12.2020 5:30;20,07
26.12.2020 5:35;20,06
26.12.2020 5:40;20,31
26.12.2020 5:45;20,25
26.12.2020 5:50;20,21
26.12.2020 5:55;20,57
26.12.2020 6:00;21,2
26.12.2020 6:05;20,32
26.12.2020 6:10;20,31
26.12.2020 6:15;20,31
26.12.2020 6:20;21,04
26.12.2020 6:25;20,2
26.12.2020 6:30;20,06
26.12.2020 6:35;18,89
26.12.2020 6:40;19,61
26.12.2020 6:45;19,22
26.12.2020 6:50;19,86
26.12.2020 6:55;23,02
26.12.2020 7:00;24,23
26.12.2020 7:05;23
26.12.2020 7:10;22,09
26.12.2020 7:15;22,22
26.12.2020 7:20;23,09
26.12.2020 7:25;22,83
26.12.2020 7:30;22,67
26.12.2020 7:35;23,09
26.12.2020 7:40;22,9
26.12.2020 7:45;22,67
26.12.2020 7:50;22,28
26.12.2020 7:55;23,2
26.12.2020 8:00;22,28
26.12.2020 8:05;23,61
26.12.2020 8:10;23,55
26.12.2020 8:15;22,92
