DateTime;Load Consuption
01.01.2017 17:45;30,27
01.01.2017 17:50;36,03
01.01.2017 17:55;34,78
01.01.2017 18:00;36,89
01.01.2017 18:05;36,28
01.01.2017 18:10;34,84
01.01.2017 18:15;33,54
01.01.2017 18:20;35,49
01.01.2017 18:25;39,18
01.01.2017 18:30;36,88
01.01.2017 18:35;37,35
01.01.2017 18:40;38,63
01.01.2017 18:45;41,99
01.01.2017 18:50;39,67
01.01.2017 18:55;40,01
01.01.2017 19:00;39,04
01.01.2017 19:05;37,26
01.01.2017 19:10;36,37
01.01.2017 19:15;35,01
01.01.2017 19:20;33,43
01.01.2017 19:25;33,29
01.01.2017 19:30;36,72
01.01.2017 19:35;34,85
01.01.2017 19:40;34,17
01.01.2017 19:45;33,15
01.01.2017 19:50;32,24
01.01.2017 19:55;31,79
01.01.2017 20:00;30,39
01.01.2017 20:05;30,52
01.01.2017 20:10;30,63
01.01.2017 20:15;29,88
01.01.2017 20:20;33,46
01.01.2017 20:25;32,59
01.01.2017 20:30;30,86
01.01.2017 20:35;31,19
01.01.2017 20:40;31,44
01.01.2017 20:45;30,94
01.01.2017 20:50;32,16
01.01.2017 20:55;25,4
01.01.2017 21:00;23,84
01.01.2017 21:05;24,31
01.01.2017 21:10;23,66
01.01.2017 21:15;24,5
01.01.2017 21:20;24,36
01.01.2017 21:25;24,73
01.01.2017 21:30;24,41
01.01.2017 21:35;24,06
01.01.2017 21:40;24,17
01.01.2017 21:45;24,12
01.01.2017 21:50;25,14
01.01.2017 21:55;25,26
01.01.2017 22:00;24,07
01.01.2017 22:05;24,2
01.01.2017 22:10;27,06
01.01.2017 22:15;25,59
01.01.2017 22:20;23,98
01.01.2017 22:25;25,84
01.01.2017 22:30;25,37
01.01.2017 22:35;25,09
01.01.2017 22:40;25,45
01.01.2017 22:45;23,33
01.01.2017 22:50;23,19
01.01.2017 22:55;24,53
01.01.2017 23:00;24,28
01.01.2017 23:05;24,33
01.01.2017 23:10;24,24
01.01.2017 23:15;23,71
01.01.2017 23:20;24,05
01.01.2017 23:25;23,84
01.01.2017 23:30;22,61
01.01.2017 23:35;23,08
01.01.2017 23:40;21,84
01.01.2017 23:45;21,64
01.01.2017 23:50;21,52
01.01.2017 23:55;22,02
02.01.2017 0:00;22,48
02.01.2017 0:05;22,29
02.01.2017 0:10;22,3
02.01.2017 0:15;21,63
02.01.2017 0:20;21,37
02.01.2017 0:25;21,5
02.01.2017 0:30;22,63
02.01.2017 0:35;21,6
02.01.2017 0:40;21,5
02.01.2017 0:45;21,55
02.01.2017 0:50;21,03
02.01.2017 0:55;21,22
02.01.2017 1:00;21,63
02.01.2017 1:05;21,73
02.01.2017 1:10;21,04
02.01.2017 1:15;20,88
02.01.2017 1:20;21,84
02.01.2017 1:25;22,05
02.01.2017 1:30;22,05
02.01.2017 1:35;21,83
02.01.2017 1:40;21,86
02.01.2017 1:45;21,87
02.01.2017 1:50;22,48
02.01.2017 1:55;22,78
02.01.2017 2:00;22,79
02.01.2017 2:05;22
02.01.2017 2:10;22,31
02.01.2017 2:15;22,69
02.01.2017 2:20;21,88
02.01.2017 2:25;21,13
02.01.2017 2:30;21,21
02.01.2017 2:35;21,34
02.01.2017 2:40;20,94
02.01.2017 2:45;22,02
02.01.2017 2:50;22,09
02.01.2017 2:55;21,34
02.01.2017 3:00;21,03
02.01.2017 3:05;21,53
02.01.2017 3:10;20,81
02.01.2017 3:15;21,29
02.01.2017 3:20;21,04
02.01.2017 3:25;21,34
02.01.2017 3:30;21,08
02.01.2017 3:35;21,61
02.01.2017 3:40;21,56
02.01.2017 3:45;20,97
02.01.2017 3:50;20,72
02.01.2017 3:55;21,15
02.01.2017 4:00;21,47
02.01.2017 4:05;21,69
02.01.2017 4:10;22,65
02.01.2017 4:15;24,62
02.01.2017 4:20;24,84
02.01.2017 4:25;25,02
02.01.2017 4:30;24,78
02.01.2017 4:35;25,65
02.01.2017 4:40;25,43
02.01.2017 4:45;25,07
02.01.2017 4:50;26,88
02.01.2017 4:55;26,79
02.01.2017 5:00;26,72
02.01.2017 5:05;27,37
02.01.2017 5:10;28,34
02.01.2017 5:15;29,45
02.01.2017 5:20;29,79
02.01.2017 5:25;30,07
02.01.2017 5:30;31,01
02.01.2017 5:35;30,26
02.01.2017 5:40;30,85
02.01.2017 5:45;29,56
02.01.2017 5:50;28,12
02.01.2017 5:55;29,62
02.01.2017 6:00;29,06
02.01.2017 6:05;29,09
02.01.2017 6:10;29,03
02.01.2017 6:15;29,71
02.01.2017 6:20;29,9
02.01.2017 6:25;33,76
