"DateTime";"Load Consumption"
"2018-03-12 00:00:00";24,36
"2018-03-12 00:05:00";26,31
"2018-03-12 00:10:00";26,02
"2018-03-12 00:15:00";25,21
"2018-03-12 00:20:00";24,25
"2018-03-12 00:25:00";24,38
"2018-03-12 00:30:00";23,71
"2018-03-12 00:35:00";24,69
"2018-03-12 00:40:00";24,78
"2018-03-12 00:45:00";24,1
"2018-03-12 00:50:00";24,34
"2018-03-12 00:55:00";24,29
"2018-03-12 01:00:00";23,12
"2018-03-12 01:05:00";22,46
"2018-03-12 01:10:00";22,39
"2018-03-12 01:15:00";22,26
"2018-03-12 01:20:00";22,08
"2018-03-12 01:25:00";21,99
"2018-03-12 01:30:00";22,2
"2018-03-12 01:35:00";22,35
"2018-03-12 01:40:00";22,38
"2018-03-12 01:45:00";22,27
"2018-03-12 01:50:00";22,05
"2018-03-12 01:55:00";21,93
"2018-03-12 02:00:00";21,73
"2018-03-12 02:05:00";21,62
"2018-03-12 02:10:00";21,49
"2018-03-12 02:15:00";21,87
"2018-03-12 02:20:00";22,89
"2018-03-12 02:25:00";22,6
"2018-03-12 02:30:00";22,4
"2018-03-12 02:35:00";21,76
"2018-03-12 02:40:00";22,07
"2018-03-12 02:45:00";21,86
"2018-03-12 02:50:00";22,07
"2018-03-12 02:55:00";21,66
"2018-03-12 03:00:00";21,74
"2018-03-12 03:05:00";22,18
"2018-03-12 03:10:00";21,82
"2018-03-12 03:15:00";21,87
"2018-03-12 03:20:00";21,79
"2018-03-12 03:25:00";21,6
"2018-03-12 03:30:00";22,35
"2018-03-12 03:35:00";22,94
"2018-03-12 03:40:00";22,39
"2018-03-12 03:45:00";23
"2018-03-12 03:50:00";23,5
"2018-03-12 03:55:00";22,75
"2018-03-12 04:00:00";20,76
"2018-03-12 04:05:00";20,86
"2018-03-12 04:10:00";20,82
"2018-03-12 04:15:00";21,68
"2018-03-12 04:20:00";22,73
"2018-03-12 04:25:00";22,13
"2018-03-12 04:30:00";21,25
"2018-03-12 04:35:00";21,24
"2018-03-12 04:40:00";21,14
"2018-03-12 04:45:00";21,57
"2018-03-12 04:50:00";22,09
"2018-03-12 04:55:00";22,77
"2018-03-12 05:00:00";22,87
"2018-03-12 05:05:00";23,2
"2018-03-12 05:10:00";25,5
"2018-03-12 05:15:00";25,79
"2018-03-12 05:20:00";24,64
"2018-03-12 05:25:00";25,74
"2018-03-12 05:30:00";25,52
"2018-03-12 05:35:00";25,34
"2018-03-12 05:40:00";26,46
"2018-03-12 05:45:00";26,93
"2018-03-12 05:50:00";26,19
"2018-03-12 05:55:00";26,05
"2018-03-12 06:00:00";26,04
"2018-03-12 06:05:00";28,82
"2018-03-12 06:10:00";28,66
"2018-03-12 06:15:00";28,97
"2018-03-12 06:20:00";28
"2018-03-12 06:25:00";28,69
"2018-03-12 06:30:00";27,76
"2018-03-12 06:35:00";27,57
"2018-03-12 06:40:00";31,95
"2018-03-12 06:45:00";36,12
"2018-03-12 06:50:00";40,83
"2018-03-12 06:55:00";36,2
"2018-03-12 07:00:00";36,82
"2018-03-12 07:05:00";37,05
"2018-03-12 07:10:00";37,58
"2018-03-12 07:15:00";36,98
"2018-03-12 07:20:00";38,81
"2018-03-12 07:25:00";38,39
"2018-03-12 07:30:00";36,88
"2018-03-12 07:35:00";35,7
"2018-03-12 07:40:00";35,47
"2018-03-12 07:45:00";36,87
"2018-03-12 07:50:00";37,35
"2018-03-12 07:55:00";39,08
"2018-03-12 08:00:00";37,77
"2018-03-12 08:05:00";35,87
"2018-03-12 08:10:00";35
"2018-03-12 08:15:00";37,23
"2018-03-12 08:20:00";36,05
"2018-03-12 08:25:00";37,67
"2018-03-12 08:30:00";38,67
"2018-03-12 08:35:00";37,17
"2018-03-12 08:40:00";36,83
"2018-03-12 08:45:00";36,07
"2018-03-12 08:50:00";36,57
"2018-03-12 08:55:00";34,59
"2018-03-12 09:00:00";34,72
"2018-03-12 09:05:00";37,2
"2018-03-12 09:10:00";36,67
"2018-03-12 09:15:00";35,14
"2018-03-12 09:20:00";35,02
"2018-03-12 09:25:00";34,52
"2018-03-12 09:30:00";37,09
"2018-03-12 09:35:00";36,03
"2018-03-12 09:40:00";33,99
"2018-03-12 09:45:00";34,26
"2018-03-12 09:50:00";34,78
"2018-03-12 09:55:00";35,62
"2018-03-12 10:00:00";36,23
"2018-03-12 10:05:00";35,93
"2018-03-12 10:10:00";35,29
"2018-03-12 10:15:00";35,96
"2018-03-12 10:20:00";35,97
"2018-03-12 10:25:00";35,23
"2018-03-12 10:30:00";35,76
"2018-03-12 10:35:00";36,13
"2018-03-12 10:40:00";36,42
"2018-03-12 10:45:00";37,68
"2018-03-12 10:50:00";36,21
"2018-03-12 10:55:00";36,88
