"DateTime";"Load Consumption"
"2016-11-17 00:00:00";27,66
"2016-11-17 00:05:00";28,24
"2016-11-17 00:10:00";27,28
"2016-11-17 00:15:00";25,92
"2016-11-17 00:20:00";27
"2016-11-17 00:25:00";26,65
"2016-11-17 00:30:00";26,44
"2016-11-17 00:35:00";27,37
"2016-11-17 00:40:00";27,13
"2016-11-17 00:45:00";25,54
"2016-11-17 00:50:00";25,51
"2016-11-17 00:55:00";26,14
"2016-11-17 01:00:00";25,88
"2016-11-17 01:05:00";26,54
"2016-11-17 01:10:00";26,74
"2016-11-17 01:15:00";25,76
"2016-11-17 01:20:00";28,59
"2016-11-17 01:25:00";31,01
"2016-11-17 01:30:00";29,42
"2016-11-17 01:35:00";29,18
"2016-11-17 01:40:00";28,74
"2016-11-17 01:45:00";26,88
"2016-11-17 01:50:00";28,68
"2016-11-17 01:55:00";26,06
"2016-11-17 02:00:00";27,1
"2016-11-17 02:05:00";28,12
"2016-11-17 02:10:00";25,68
"2016-11-17 02:15:00";25,36
"2016-11-17 02:20:00";25,76
"2016-11-17 02:25:00";25,65
"2016-11-17 02:30:00";24,68
"2016-11-17 02:35:00";24,96
"2016-11-17 02:40:00";25,18
"2016-11-17 02:45:00";24,14
"2016-11-17 02:50:00";23,66
"2016-11-17 02:55:00";24,41
"2016-11-17 03:00:00";23,72
"2016-11-17 03:05:00";23,53
"2016-11-17 03:10:00";23,63
"2016-11-17 03:15:00";23,82
"2016-11-17 03:20:00";23,78
"2016-11-17 03:25:00";24,5
"2016-11-17 03:30:00";23,32
"2016-11-17 03:35:00";22,77
"2016-11-17 03:40:00";22,92
"2016-11-17 03:45:00";23,17
"2016-11-17 03:50:00";23,78
"2016-11-17 03:55:00";23,54
"2016-11-17 04:00:00";23,06
"2016-11-17 04:05:00";23,33
"2016-11-17 04:10:00";23,42
"2016-11-17 04:15:00";24,48
"2016-11-17 04:20:00";23,34
"2016-11-17 04:25:00";23,32
"2016-11-17 04:30:00";22,94
"2016-11-17 04:35:00";22,1
"2016-11-17 04:40:00";25,49
"2016-11-17 04:45:00";26,08
"2016-11-17 04:50:00";27,8
"2016-11-17 04:55:00";29,2
"2016-11-17 05:00:00";28,97
"2016-11-17 05:05:00";28,13
"2016-11-17 05:10:00";30,04
"2016-11-17 05:15:00";29,91
"2016-11-17 05:20:00";29,78
"2016-11-17 05:25:00";31,2
"2016-11-17 05:30:00";32,44
"2016-11-17 05:35:00";32,75
"2016-11-17 05:40:00";35,21
"2016-11-17 05:45:00";34,97
"2016-11-17 05:50:00";35,12
"2016-11-17 05:55:00";32,44
"2016-11-17 06:00:00";31,67
"2016-11-17 06:05:00";33,45
"2016-11-17 06:10:00";31,81
"2016-11-17 06:15:00";34,24
"2016-11-17 06:20:00";34,23
"2016-11-17 06:25:00";33,73
"2016-11-17 06:30:00";33,22
"2016-11-17 06:35:00";32,97
"2016-11-17 06:40:00";34,74
"2016-11-17 06:45:00";34,82
"2016-11-17 06:50:00";37,14
"2016-11-17 06:55:00";38,28
"2016-11-17 07:00:00";40,88
"2016-11-17 07:05:00";45,29
"2016-11-17 07:10:00";43,23
"2016-11-17 07:15:00";44,36
"2016-11-17 07:20:00";45,28
"2016-11-17 07:25:00";43,47
"2016-11-17 07:30:00";41,01
"2016-11-17 07:35:00";42,05
"2016-11-17 07:40:00";41,31
"2016-11-17 07:45:00";39,67
"2016-11-17 07:50:00";42,45
"2016-11-17 07:55:00";41,18
"2016-11-17 08:00:00";42,6
"2016-11-17 08:05:00";41,84
"2016-11-17 08:10:00";42,85
"2016-11-17 08:15:00";41,5
"2016-11-17 08:20:00";41,63
"2016-11-17 08:25:00";42,56
"2016-11-17 08:30:00";41,58
"2016-11-17 08:35:00";41,35
"2016-11-17 08:40:00";39,34
"2016-11-17 08:45:00";38,61
"2016-11-17 08:50:00";38,39
"2016-11-17 08:55:00";39,79
"2016-11-17 09:00:00";37,29
"2016-11-17 09:05:00";36,7
"2016-11-17 09:10:00";37,07
"2016-11-17 09:15:00";36,57
"2016-11-17 09:20:00";35,84
"2016-11-17 09:25:00";37,12
"2016-11-17 09:30:00";36,36
"2016-11-17 09:35:00";38,04
"2016-11-17 09:40:00";36,17
"2016-11-17 09:45:00";36,35
"2016-11-17 09:50:00";36,28
"2016-11-17 09:55:00";37,41
"2016-11-17 10:00:00";35,85
"2016-11-17 10:05:00";37,58
"2016-11-17 10:10:00";36,82
"2016-11-17 10:15:00";35,5
"2016-11-17 10:20:00";35,09
"2016-11-17 10:25:00";36,59
"2016-11-17 10:30:00";35,92
"2016-11-17 10:35:00";37,61
"2016-11-17 10:40:00";38,73
"2016-11-17 10:45:00";35,21
"2016-11-17 10:50:00";37,58
"2016-11-17 10:55:00";36,53
"2016-11-17 11:00:00";37,17
"2016-11-17 11:05:00";41,05
"2016-11-17 11:10:00";41,67
"2016-11-17 11:15:00";43,4
"2016-11-17 11:20:00";43,58
"2016-11-17 11:25:00";46,88
"2016-11-17 11:30:00";48,1
"2016-11-17 11:35:00";44,44
"2016-11-17 11:40:00";43,22
"2016-11-17 11:45:00";41,93
"2016-11-17 11:50:00";41,34
"2016-11-17 11:55:00";45,23
"2016-11-17 12:00:00";43,38
"2016-11-17 12:05:00";42,91
"2016-11-17 12:10:00";45,85
"2016-11-17 12:15:00";48,59
"2016-11-17 12:20:00";49,06
"2016-11-17 12:25:00";46,45
"2016-11-17 12:30:00";42,55
"2016-11-17 12:35:00";41,64
"2016-11-17 12:40:00";40,55
"2016-11-17 12:45:00";35,87
"2016-11-17 12:50:00";35,21
"2016-11-17 12:55:00";38,35
"2016-11-17 13:00:00";42,5
"2016-11-17 13:05:00";41,11
"2016-11-17 13:10:00";39,92
"2016-11-17 13:15:00";41,56
"2016-11-17 13:20:00";39,19
"2016-11-17 13:25:00";39,16
"2016-11-17 13:30:00";41,01
"2016-11-17 13:35:00";37,46
"2016-11-17 13:40:00";37,35
"2016-11-17 13:45:00";37,25
"2016-11-17 13:50:00";37,5
"2016-11-17 13:55:00";36,81
"2016-11-17 14:00:00";36,58
"2016-11-17 14:05:00";35,46
"2016-11-17 14:10:00";35,18
"2016-11-17 14:15:00";35,33
"2016-11-17 14:20:00";35,27
"2016-11-17 14:25:00";37,72
"2016-11-17 14:30:00";40,74
"2016-11-17 14:35:00";41,32
"2016-11-17 14:40:00";40,29
"2016-11-17 14:45:00";40,65
"2016-11-17 14:50:00";42,79
"2016-11-17 14:55:00";42,72
"2016-11-17 15:00:00";45,26
"2016-11-17 15:05:00";45,44
"2016-11-17 15:10:00";43,51
"2016-11-17 15:15:00";43,99
"2016-11-17 15:20:00";44,78
"2016-11-17 15:25:00";46,64
"2016-11-17 15:30:00";43,73
"2016-11-17 15:35:00";44,8
"2016-11-17 15:40:00";46,42
"2016-11-17 15:45:00";46,64
"2016-11-17 15:50:00";47,43
"2016-11-17 15:55:00";47,35
"2016-11-17 16:00:00";49,38
"2016-11-17 16:05:00";50,29
"2016-11-17 16:10:00";49,43
"2016-11-17 16:15:00";50,52
"2016-11-17 16:20:00";50,23
"2016-11-17 16:25:00";48,88
"2016-11-17 16:30:00";48,84
"2016-11-17 16:35:00";47,98
"2016-11-17 16:40:00";50,56
"2016-11-17 16:45:00";52,44
"2016-11-17 16:50:00";51,39
"2016-11-17 16:55:00";49,56
"2016-11-17 17:00:00";44,89
"2016-11-17 17:05:00";45,65
"2016-11-17 17:10:00";47,05
"2016-11-17 17:15:00";42,41
"2016-11-17 17:20:00";43,84
"2016-11-17 17:25:00";45,51
"2016-11-17 17:30:00";46,33
"2016-11-17 17:35:00";46,26
"2016-11-17 17:40:00";50,1
"2016-11-17 17:45:00";50,15
"2016-11-17 17:50:00";51,05
"2016-11-17 17:55:00";53,46
"2016-11-17 18:00:00";54,1
"2016-11-17 18:05:00";53,43
"2016-11-17 18:10:00";53,84
"2016-11-17 18:15:00";53,3
"2016-11-17 18:20:00";52,05
"2016-11-17 18:25:00";53,37
"2016-11-17 18:30:00";51,42
"2016-11-17 18:35:00";50,93
"2016-11-17 18:40:00";49,58
"2016-11-17 18:45:00";49,98
"2016-11-17 18:50:00";52,1
"2016-11-17 18:55:00";54,08
"2016-11-17 19:00:00";54,53
"2016-11-17 19:05:00";54,01
"2016-11-17 19:10:00";51,99
"2016-11-17 19:15:00";51,22
"2016-11-17 19:20:00";49,16
"2016-11-17 19:25:00";44,5
"2016-11-17 19:30:00";43,58
"2016-11-17 19:35:00";43,29
"2016-11-17 19:40:00";42,9
"2016-11-17 19:45:00";49,17
"2016-11-17 19:50:00";48,97
"2016-11-17 19:55:00";44,26
"2016-11-17 20:00:00";45,79
"2016-11-17 20:05:00";46,06
"2016-11-17 20:10:00";45,81
"2016-11-17 20:15:00";47,23
"2016-11-17 20:20:00";47,14
"2016-11-17 20:25:00";55,3
"2016-11-17 20:30:00";54,69
"2016-11-17 20:35:00";56,65
"2016-11-17 20:40:00";53,83
"2016-11-17 20:45:00";54,75
"2016-11-17 20:50:00";56,89
"2016-11-17 20:55:00";53,51
"2016-11-17 21:00:00";47,89
"2016-11-17 21:05:00";49,02
"2016-11-17 21:10:00";50,61
"2016-11-17 21:15:00";49,27
"2016-11-17 21:20:00";46,09
"2016-11-17 21:25:00";45,27
"2016-11-17 21:30:00";46,39
"2016-11-17 21:35:00";44,86
"2016-11-17 21:40:00";43,83
"2016-11-17 21:45:00";42,07
"2016-11-17 21:50:00";40,36
"2016-11-17 21:55:00";37,95
"2016-11-17 22:00:00";34,85
"2016-11-17 22:05:00";34,54
"2016-11-17 22:10:00";34,86
"2016-11-17 22:15:00";39,23
"2016-11-17 22:20:00";36,94
"2016-11-17 22:25:00";35,17
"2016-11-17 22:30:00";36,36
"2016-11-17 22:35:00";34,9
"2016-11-17 22:40:00";37,21
"2016-11-17 22:45:00";37,95
"2016-11-17 22:50:00";35,4
"2016-11-17 22:55:00";34,46
"2016-11-17 23:00:00";34,81
"2016-11-17 23:05:00";34,75
"2016-11-17 23:10:00";34,81
"2016-11-17 23:15:00";35,47
"2016-11-17 23:20:00";32,65
"2016-11-17 23:25:00";31,61
"2016-11-17 23:30:00";31,47
"2016-11-17 23:35:00";29,13
"2016-11-17 23:40:00";28,65
"2016-11-17 23:45:00";27,84
"2016-11-17 23:50:00";29,51
"2016-11-17 23:55:00";27,63
"2016-11-18 00:00:00";27,9
"2016-11-18 00:05:00";26,89
"2016-11-18 00:10:00";27,34
"2016-11-18 00:15:00";26,46
"2016-11-18 00:20:00";26,22
"2016-11-18 00:25:00";26,14
"2016-11-18 00:30:00";26,49
"2016-11-18 00:35:00";27,01
"2016-11-18 00:40:00";26,08
"2016-11-18 00:45:00";25,75
"2016-11-18 00:50:00";24,67
"2016-11-18 00:55:00";23,69
"2016-11-18 01:00:00";23,76
"2016-11-18 01:05:00";22,6
"2016-11-18 01:10:00";22,85
"2016-11-18 01:15:00";22,53
"2016-11-18 01:20:00";22,37
"2016-11-18 01:25:00";22,93
"2016-11-18 01:30:00";23,6
"2016-11-18 01:35:00";23
"2016-11-18 01:40:00";22,27
"2016-11-18 01:45:00";22,38
"2016-11-18 01:50:00";22,72
"2016-11-18 01:55:00";21,69
"2016-11-18 02:00:00";21,76
"2016-11-18 02:05:00";22,03
"2016-11-18 02:10:00";21,86
"2016-11-18 02:15:00";22,62
"2016-11-18 02:20:00";22,98
"2016-11-18 02:25:00";21,72
"2016-11-18 02:30:00";21,13
"2016-11-18 02:35:00";21,13
"2016-11-18 02:40:00";21,87
"2016-11-18 02:45:00";21,07
"2016-11-18 02:50:00";20,87
"2016-11-18 02:55:00";21,06
"2016-11-18 03:00:00";21,24
"2016-11-18 03:05:00";21,34
"2016-11-18 03:10:00";21,63
"2016-11-18 03:15:00";22,16
"2016-11-18 03:20:00";21,93
"2016-11-18 03:25:00";21,69
"2016-11-18 03:30:00";21,58
"2016-11-18 03:35:00";22,42
"2016-11-18 03:40:00";21,66
"2016-11-18 03:45:00";21,33
"2016-11-18 03:50:00";21,57
"2016-11-18 03:55:00";21,12
"2016-11-18 04:00:00";22,08
"2016-11-18 04:05:00";21,42
"2016-11-18 04:10:00";21,06
"2016-11-18 04:15:00";20,92
"2016-11-18 04:20:00";20,9
"2016-11-18 04:25:00";21,35
"2016-11-18 04:30:00";20,48
"2016-11-18 04:35:00";21,12
"2016-11-18 04:40:00";20,7
"2016-11-18 04:45:00";20,98
"2016-11-18 04:50:00";21,84
"2016-11-18 04:55:00";23,31
"2016-11-18 05:00:00";23,6
"2016-11-18 05:05:00";24,1
"2016-11-18 05:10:00";23,33
"2016-11-18 05:15:00";24,53
"2016-11-18 05:20:00";24,74
"2016-11-18 05:25:00";25,12
"2016-11-18 05:30:00";28,47
"2016-11-18 05:35:00";29,37
"2016-11-18 05:40:00";29,12
"2016-11-18 05:45:00";28,2
"2016-11-18 05:50:00";28,54
"2016-11-18 05:55:00";28,56
"2016-11-18 06:00:00";27,34
"2016-11-18 06:05:00";27,18
"2016-11-18 06:10:00";27,06
"2016-11-18 06:15:00";27,82
"2016-11-18 06:20:00";28,31
"2016-11-18 06:25:00";29,3
"2016-11-18 06:30:00";30,15
"2016-11-18 06:35:00";32,71
"2016-11-18 06:40:00";31,56
"2016-11-18 06:45:00";33,27
"2016-11-18 06:50:00";38,12
"2016-11-18 06:55:00";43,08
"2016-11-18 07:00:00";41,66
"2016-11-18 07:05:00";40,14
"2016-11-18 07:10:00";37,18
"2016-11-18 07:15:00";36,77
"2016-11-18 07:20:00";39,54
"2016-11-18 07:25:00";40,92
"2016-11-18 07:30:00";38,57
"2016-11-18 07:35:00";43,61
"2016-11-18 07:40:00";43,65
"2016-11-18 07:45:00";43,73
"2016-11-18 07:50:00";45,77
"2016-11-18 07:55:00";42,49
"2016-11-18 08:00:00";44,48
"2016-11-18 08:05:00";44,5
"2016-11-18 08:10:00";42,78
"2016-11-18 08:15:00";42,93
"2016-11-18 08:20:00";43,25
"2016-11-18 08:25:00";41,65
"2016-11-18 08:30:00";40,95
"2016-11-18 08:35:00";40,67
"2016-11-18 08:40:00";36,8
"2016-11-18 08:45:00";38,34
"2016-11-18 08:50:00";36,81
"2016-11-18 08:55:00";37,7
"2016-11-18 09:00:00";38,8
"2016-11-18 09:05:00";39,09
"2016-11-18 09:10:00";38,06
"2016-11-18 09:15:00";38,63
"2016-11-18 09:20:00";40,37
"2016-11-18 09:25:00";39,95
"2016-11-18 09:30:00";38,17
"2016-11-18 09:35:00";37,79
"2016-11-18 09:40:00";37,32
"2016-11-18 09:45:00";38,15
"2016-11-18 09:50:00";37,7
"2016-11-18 09:55:00";39,71
"2016-11-18 10:00:00";40,66
"2016-11-18 10:05:00";42
"2016-11-18 10:10:00";40,98
"2016-11-18 10:15:00";41,3
"2016-11-18 10:20:00";39,56
"2016-11-18 10:25:00";38,3
"2016-11-18 10:30:00";36,71
"2016-11-18 10:35:00";36,81
"2016-11-18 10:40:00";38,23
"2016-11-18 10:45:00";40,08
"2016-11-18 10:50:00";37,86
"2016-11-18 10:55:00";38,97
"2016-11-18 11:00:00";39,75
"2016-11-18 11:05:00";37,61
"2016-11-18 11:10:00";38,27
"2016-11-18 11:15:00";40,36
"2016-11-18 11:20:00";37,9
"2016-11-18 11:25:00";36,53
"2016-11-18 11:30:00";33,03
"2016-11-18 11:35:00";32,01
"2016-11-18 11:40:00";34,73
"2016-11-18 11:45:00";34,82
"2016-11-18 11:50:00";35,5
"2016-11-18 11:55:00";32,56
"2016-11-18 12:00:00";31,24
