DateTime;Load Consuption
04.01.2019 18:00;38,86
04.01.2019 18:05;41,25
04.01.2019 18:10;41,97
04.01.2019 18:15;42,8
04.01.2019 18:20;42,02
04.01.2019 18:25;42,12
04.01.2019 18:30;41,14
04.01.2019 18:35;44,61
04.01.2019 18:40;43,73
04.01.2019 18:45;42
04.01.2019 18:50;41,83
04.01.2019 18:55;41,9
04.01.2019 19:00;40,61
04.01.2019 19:05;38,66
04.01.2019 19:10;36,44
04.01.2019 19:15;37,8
04.01.2019 19:20;37,42
04.01.2019 19:25;37,88
04.01.2019 19:30;39,41
04.01.2019 19:35;38,92
04.01.2019 19:40;39,83
04.01.2019 19:45;39,32
04.01.2019 19:50;39,98
04.01.2019 19:55;40,08
04.01.2019 20:00;38,02
04.01.2019 20:05;37,37
04.01.2019 20:10;39,16
04.01.2019 20:15;38,97
04.01.2019 20:20;37,33
04.01.2019 20:25;37,38
04.01.2019 20:30;37,13
04.01.2019 20:35;37,89
04.01.2019 20:40;39,11
04.01.2019 20:45;38,76
04.01.2019 20:50;34,86
04.01.2019 20:55;32,73
04.01.2019 21:00;32,42
04.01.2019 21:05;32,73
04.01.2019 21:10;32,18
04.01.2019 21:15;32,92
04.01.2019 21:20;35,43
04.01.2019 21:25;36,07
04.01.2019 21:30;34,73
04.01.2019 21:35;34,28
04.01.2019 21:40;33,22
04.01.2019 21:45;33,94
04.01.2019 21:50;34,45
04.01.2019 21:55;33,88
04.01.2019 22:00;33,91
04.01.2019 22:05;34,56
04.01.2019 22:10;34,15
04.01.2019 22:15;35,38
04.01.2019 22:20;36,21
04.01.2019 22:25;35,47
04.01.2019 22:30;34,74
04.01.2019 22:35;34,59
04.01.2019 22:40;33,24
04.01.2019 22:45;34,75
04.01.2019 22:50;31,99
04.01.2019 22:55;31,76
04.01.2019 23:00;30,3
04.01.2019 23:05;31,05
04.01.2019 23:10;29,52
04.01.2019 23:15;26,57
04.01.2019 23:20;25,9
04.01.2019 23:25;27,08
04.01.2019 23:30;25,76
04.01.2019 23:35;25,23
04.01.2019 23:40;24,52
04.01.2019 23:45;24,72
04.01.2019 23:50;25,07
04.01.2019 23:55;24,39
05.01.2019 0:00;24,13
05.01.2019 0:05;25,16
05.01.2019 0:10;25,02
05.01.2019 0:15;25,46
05.01.2019 0:20;24,97
05.01.2019 0:25;25,39
05.01.2019 0:30;25,14
05.01.2019 0:35;24,75
05.01.2019 0:40;25,05
05.01.2019 0:45;25,6
05.01.2019 0:50;25,85
05.01.2019 0:55;25,19
05.01.2019 1:00;24,45
05.01.2019 1:05;23,66
05.01.2019 1:10;24,93
05.01.2019 1:15;25,86
05.01.2019 1:20;25,41
05.01.2019 1:25;24,18
05.01.2019 1:30;23,56
05.01.2019 1:35;23,67
05.01.2019 1:40;23,88
05.01.2019 1:45;23,84
05.01.2019 1:50;23,47
05.01.2019 1:55;23,83
05.01.2019 2:00;24,3
05.01.2019 2:05;23,59
05.01.2019 2:10;23,74
05.01.2019 2:15;22,8
05.01.2019 2:20;22,54
05.01.2019 2:25;22,72
05.01.2019 2:30;22,51
05.01.2019 2:35;22,33
05.01.2019 2:40;22,49
05.01.2019 2:45;22,83
05.01.2019 2:50;22,6
05.01.2019 2:55;22,88
05.01.2019 3:00;23,16
05.01.2019 3:05;23,7
05.01.2019 3:10;24,27
05.01.2019 3:15;24,71
05.01.2019 3:20;23,51
05.01.2019 3:25;23,26
05.01.2019 3:30;23,35
05.01.2019 3:35;23
05.01.2019 3:40;23,24
05.01.2019 3:45;22,83
05.01.2019 3:50;23,03
05.01.2019 3:55;22,06
05.01.2019 4:00;21,62
05.01.2019 4:05;22,13
05.01.2019 4:10;22,91
05.01.2019 4:15;23,62
05.01.2019 4:20;23,52
05.01.2019 4:25;23,55
05.01.2019 4:30;23,95
05.01.2019 4:35;23,76
05.01.2019 4:40;23,56
05.01.2019 4:45;24,9
05.01.2019 4:50;24,89
05.01.2019 4:55;24,16
05.01.2019 5:00;23,44
05.01.2019 5:05;23,33
05.01.2019 5:10;23,39
05.01.2019 5:15;22,37
05.01.2019 5:20;22,44
05.01.2019 5:25;22,45
05.01.2019 5:30;22,71
05.01.2019 5:35;22,93
05.01.2019 5:40;26,09
05.01.2019 5:45;27,15
05.01.2019 5:50;27,46
05.01.2019 5:55;27,38
05.01.2019 6:00;27,83
05.01.2019 6:05;28,17
05.01.2019 6:10;28,03
05.01.2019 6:15;27,7
05.01.2019 6:20;27,38
05.01.2019 6:25;29,1
05.01.2019 6:30;27,89
05.01.2019 6:35;27,43
05.01.2019 6:40;28,2
05.01.2019 6:45;31,1
05.01.2019 6:50;32,27
05.01.2019 6:55;31,22
05.01.2019 7:00;32,25
05.01.2019 7:05;33,92
05.01.2019 7:10;30,94
05.01.2019 7:15;30,91
05.01.2019 7:20;30,69
05.01.2019 7:25;32,8
05.01.2019 7:30;34,36
05.01.2019 7:35;32,95
05.01.2019 7:40;33,04
05.01.2019 7:45;33,61
05.01.2019 7:50;34,49
05.01.2019 7:55;34,17
05.01.2019 8:00;33,63
05.01.2019 8:05;33,7
05.01.2019 8:10;34,07
05.01.2019 8:15;34,67
05.01.2019 8:20;35,36
05.01.2019 8:25;35,65
05.01.2019 8:30;35,66
05.01.2019 8:35;35,55
05.01.2019 8:40;36,21
05.01.2019 8:45;35,2
05.01.2019 8:50;34,1
05.01.2019 8:55;33,93
05.01.2019 9:00;34,72
05.01.2019 9:05;34,59
05.01.2019 9:10;33,37
05.01.2019 9:15;33,45
05.01.2019 9:20;34,07
05.01.2019 9:25;34,46
05.01.2019 9:30;35,25
05.01.2019 9:35;36,97
05.01.2019 9:40;34,19
05.01.2019 9:45;36,69
05.01.2019 9:50;37,78
05.01.2019 9:55;37,42
05.01.2019 10:00;37,17
05.01.2019 10:05;38,63
05.01.2019 10:10;36,64
05.01.2019 10:15;35,46
05.01.2019 10:20;35,59
05.01.2019 10:25;34,88
05.01.2019 10:30;37,3
05.01.2019 10:35;36,62
05.01.2019 10:40;36,35
05.01.2019 10:45;35,31
05.01.2019 10:50;38,84
05.01.2019 10:55;38,85
05.01.2019 11:00;37,32
05.01.2019 11:05;39,74
05.01.2019 11:10;39,41
05.01.2019 11:15;38,06
05.01.2019 11:20;36,68
05.01.2019 11:25;36,73
05.01.2019 11:30;34,4
05.01.2019 11:35;33,84
05.01.2019 11:40;34,29
05.01.2019 11:45;36,71
05.01.2019 11:50;34,5
05.01.2019 11:55;32,6
05.01.2019 12:00;33,37
05.01.2019 12:05;34,77
05.01.2019 12:10;34,66
05.01.2019 12:15;36,17
05.01.2019 12:20;35,69
05.01.2019 12:25;36,93
05.01.2019 12:30;36,65
05.01.2019 12:35;35,76
05.01.2019 12:40;34,11
05.01.2019 12:45;36,14
05.01.2019 12:50;38,26
05.01.2019 12:55;39,82
05.01.2019 13:00;41,86
05.01.2019 13:05;38,68
05.01.2019 13:10;39,96
05.01.2019 13:15;39,8
05.01.2019 13:20;38,21
05.01.2019 13:25;36,21
05.01.2019 13:30;35,4
05.01.2019 13:35;34,58
05.01.2019 13:40;35,84
05.01.2019 13:45;36,78
05.01.2019 13:50;37,58
05.01.2019 13:55;37,98
05.01.2019 14:00;36,85
05.01.2019 14:05;34,8
05.01.2019 14:10;35,6
05.01.2019 14:15;35,47
05.01.2019 14:20;37
05.01.2019 14:25;36,95
05.01.2019 14:30;37,27
05.01.2019 14:35;37,04
05.01.2019 14:40;39,51
05.01.2019 14:45;38,62
05.01.2019 14:50;38,83
05.01.2019 14:55;37,62
05.01.2019 15:00;37,51
05.01.2019 15:05;36,61
05.01.2019 15:10;37,9
05.01.2019 15:15;34,74
05.01.2019 15:20;35,15
05.01.2019 15:25;36,73
05.01.2019 15:30;36,41
05.01.2019 15:35;37,61
05.01.2019 15:40;38,12
05.01.2019 15:45;38,96
05.01.2019 15:50;37,87
05.01.2019 15:55;38,11
05.01.2019 16:00;37,58
05.01.2019 16:05;37,69
05.01.2019 16:10;39,29
05.01.2019 16:15;39,5
05.01.2019 16:20;38,78
05.01.2019 16:25;39,86
05.01.2019 16:30;38,3
05.01.2019 16:35;37,91
05.01.2019 16:40;38,75
05.01.2019 16:45;38,34
05.01.2019 16:50;34,37
05.01.2019 16:55;33,48
05.01.2019 17:00;34,76
05.01.2019 17:05;34,94
05.01.2019 17:10;36,89
05.01.2019 17:15;37,14
05.01.2019 17:20;35,33
05.01.2019 17:25;37,94
05.01.2019 17:30;36,78
05.01.2019 17:35;37,44
05.01.2019 17:40;36,91
05.01.2019 17:45;38,84
05.01.2019 17:50;41,58
05.01.2019 17:55;41,79
05.01.2019 18:00;42,93
05.01.2019 18:05;41,9
05.01.2019 18:10;41,75
05.01.2019 18:15;41,06
05.01.2019 18:20;42,58
05.01.2019 18:25;44,3
05.01.2019 18:30;41,12
05.01.2019 18:35;39,99
05.01.2019 18:40;41,05
05.01.2019 18:45;40,3
05.01.2019 18:50;40,73
05.01.2019 18:55;43,17
05.01.2019 19:00;43,1
05.01.2019 19:05;43,71
05.01.2019 19:10;44,81
05.01.2019 19:15;43,25
05.01.2019 19:20;44,26
05.01.2019 19:25;44,01
05.01.2019 19:30;43,09
05.01.2019 19:35;41,5
05.01.2019 19:40;42,68
05.01.2019 19:45;42,39
05.01.2019 19:50;39,1
05.01.2019 19:55;39,24
05.01.2019 20:00;39,25
05.01.2019 20:05;39,91
05.01.2019 20:10;39,94
05.01.2019 20:15;39,38
05.01.2019 20:20;38,97
05.01.2019 20:25;39,12
05.01.2019 20:30;41,05
05.01.2019 20:35;42,85
05.01.2019 20:40;45,61
05.01.2019 20:45;45,24
05.01.2019 20:50;39,16
05.01.2019 20:55;32,19
05.01.2019 21:00;29,66
05.01.2019 21:05;29,4
05.01.2019 21:10;28,99
05.01.2019 21:15;26,87
05.01.2019 21:20;26,86
05.01.2019 21:25;27,87
05.01.2019 21:30;26,6
05.01.2019 21:35;28,68
05.01.2019 21:40;29,15
05.01.2019 21:45;29,02
05.01.2019 21:50;30,7
05.01.2019 21:55;31,57
05.01.2019 22:00;33,12
05.01.2019 22:05;30,85
05.01.2019 22:10;31,17
05.01.2019 22:15;26,81
05.01.2019 22:20;27,83
05.01.2019 22:25;27,63
05.01.2019 22:30;26,44
05.01.2019 22:35;25,42
05.01.2019 22:40;25,82
05.01.2019 22:45;27,36
05.01.2019 22:50;26,69
05.01.2019 22:55;26,84
05.01.2019 23:00;26,91
05.01.2019 23:05;26,43
05.01.2019 23:10;27,65
05.01.2019 23:15;26,56
05.01.2019 23:20;27,79
05.01.2019 23:25;27,49
05.01.2019 23:30;26,39
05.01.2019 23:35;26,6
05.01.2019 23:40;25,55
05.01.2019 23:45;24,75
05.01.2019 23:50;25,2
05.01.2019 23:55;24,48
